purchase_flag,age,  price_rate  ,usable_days,unique_referrer,sessions,item_count
0,34,0.54,7,1,1,0
0,34,0.5,6,1,1,0
0,34,0.52,7,4,9,0
0,35,0.61,7,1,1,0
0,35,0.52,7,1,1,0
0,35,0.5,7,1,1,0
0,35,0.54,7,1,1,0
0,35,0.5,7,1,1,0
0,35,0.73,6,1,1,0
0,35,0.5,7,2,2,0
1,35,0.52,7,2,3,1
0,35,0.57,7,1,1,0
0,35,0.58,7,1,1,0
0,35,0.5,7,1,1,0
0,35,0.5,7,1,1,0
0,35,0.51,7,1,1,0
0,35,0.8,7,1,1,0
0,35,0.9,7,2,2,0
1,35,0.5,6,2,3,2
0,35,0.5,4,1,1,0
0,35,0.5,7,4,8,0
0,35,0.51,5,1,1,0
0,35,0.52,7,1,1,0
0,35,0.53,7,1,1,0
0,35,0.54,6,1,1,0
0,35,0.58,7,1,2,0
1,35,0.69,7,3,7,8
0,35,0.63,6,2,7,0
0,35,0.7,7,1,1,0
0,35,0.73,5,2,4,0
0,35,0.5,7,3,9,0
0,35,0.51,7,1,1,0
0,35,0.57,7,1,1,0
0,35,0.6,7,3,4,0
0,35,0.66,7,1,1,0
0,35,0.73,7,1,1,0
0,35,0.87,7,1,3,0
0,35,0.5,7,1,1,0
0,35,0.52,7,1,1,0
0,35,0.58,7,1,1,0
0,35,0.55,7,1,1,0
0,35,0.5,4,1,1,0
0,35,0.5,7,2,2,0
0,35,0.5,6,1,1,0
0,35,0.5,7,1,1,0
0,35,0.93,7,2,3,0
0,35,0.95,7,2,2,0
0,35,0.5,7,1,1,0
0,35,0.63,7,1,1,0
0,35,0.6,7,1,1,0
0,35,0.59,7,1,1,0
0,36,0.5,7,1,2,0
0,36,0.53,7,1,1,0
0,36,0.5,6,1,1,0
0,36,0.5,6,1,3,0
0,36,0.5,7,3,3,0
0,36,0.5,7,1,1,0
0,36,0.54,7,1,1,0
0,36,0.75,7,1,1,0
0,36,0.59,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.5,6,2,2,0
0,36,0.5,7,1,1,0
0,36,0.58,7,1,1,0
0,36,0.6,7,1,1,0
0,36,0.63,7,1,1,0
1,36,0.66,7,3,6,1
1,36,0.9,7,2,3,1
0,36,0.5,6,2,5,0
0,36,0.5,6,3,4,0
0,36,0.5,6,2,5,0
0,36,0.5,5,1,2,0
0,36,0.5,5,1,1,0
0,36,0.5,5,1,1,0
0,36,0.5,6,1,1,0
0,36,0.5,5,4,13,0
0,36,0.5,6,1,1,0
0,36,0.5,6,5,11,0
1,36,0.5,7,12,33,2
0,36,0.5,6,1,1,0
0,36,0.5,7,1,1,0
1,36,0.5,7,3,21,6
0,36,0.51,6,1,1,0
0,36,0.51,5,1,2,0
0,36,0.51,6,1,2,0
0,36,0.51,7,2,3,0
0,36,0.52,5,2,3,0
0,36,0.52,7,1,4,0
0,36,0.52,7,2,6,0
0,36,0.53,6,1,8,0
0,36,0.54,6,1,1,0
0,36,0.55,7,2,3,0
0,36,0.56,7,2,2,0
0,36,0.56,7,2,3,0
0,36,0.57,6,1,1,0
0,36,0.57,6,2,2,0
0,36,0.58,7,1,1,0
0,36,0.6,6,2,2,0
0,36,0.63,5,2,5,0
0,36,0.63,7,1,1,0
0,36,0.67,5,2,5,0
0,36,0.67,6,1,2,0
0,36,0.68,7,1,1,0
0,36,0.7,6,1,1,0
0,36,0.7,7,2,2,0
0,36,0.5,7,1,1,0
0,36,0.52,6,1,1,0
0,36,0.54,7,1,3,0
0,36,0.54,7,1,1,0
0,36,0.55,6,3,4,0
0,36,0.55,7,1,1,0
0,36,0.56,6,1,2,0
0,36,0.57,7,1,2,0
0,36,0.58,7,2,3,0
0,36,0.59,6,1,1,0
0,36,0.59,6,1,1,0
0,36,0.6,6,2,2,0
0,36,0.6,6,1,3,0
0,36,0.61,7,1,2,0
0,36,0.62,6,3,3,0
0,36,0.62,7,1,1,0
0,36,0.63,6,1,1,0
0,36,0.64,6,1,2,0
0,36,0.64,6,1,1,0
0,36,0.64,7,3,5,0
0,36,0.65,6,3,3,0
0,36,0.65,7,2,2,0
0,36,0.66,7,1,1,0
0,36,0.67,7,2,2,0
0,36,0.68,6,1,2,0
0,36,0.68,6,1,1,0
0,36,0.68,7,4,12,0
0,36,0.69,6,1,1,0
1,36,0.69,7,3,8,1
1,36,0.7,6,10,24,1
0,36,0.7,6,4,13,0
0,36,0.7,6,2,5,0
0,36,0.7,7,3,5,0
0,36,0.7,6,1,1,0
0,36,0.71,6,4,5,0
1,36,0.71,7,6,8,1
0,36,0.71,7,1,2,0
0,36,0.71,7,1,1,0
1,36,0.72,6,8,23,1
0,36,0.72,6,1,1,0
0,36,0.72,7,3,7,0
0,36,0.73,6,2,3,0
0,36,0.73,7,3,9,0
0,36,0.73,7,1,1,0
1,36,0.75,7,6,10,1
0,36,0.77,6,2,5,0
0,36,0.78,6,2,3,0
0,36,0.78,7,1,3,0
1,36,0.8,7,2,6,1
0,36,0.81,7,4,12,0
0,36,0.85,7,1,2,0
0,36,0.86,7,1,1,0
0,36,0.5,7,3,6,0
0,36,0.51,7,1,1,0
0,36,0.52,7,1,1,0
0,36,0.57,7,1,2,0
0,36,0.58,7,4,4,0
0,36,0.6,7,2,2,0
0,36,0.61,7,1,2,0
0,36,0.64,7,3,9,0
0,36,0.65,7,1,1,0
0,36,0.67,7,1,1,0
0,36,0.71,7,1,1,0
0,36,0.72,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.55,7,1,1,0
0,36,0.57,7,1,1,0
0,36,0.59,7,1,1,0
0,36,0.59,7,1,1,0
0,36,0.65,7,1,1,0
0,36,0.75,5,2,3,0
0,36,0.5,7,1,1,0
0,36,0.5,6,1,1,0
0,36,0.5,1,3,4,0
0,36,0.51,7,2,2,0
0,36,0.56,6,1,1,0
0,36,0.75,7,1,1,0
0,36,0.76,7,2,2,0
0,36,0.8,7,1,7,0
0,36,0.85,2,4,11,0
0,36,0.87,6,1,1,0
0,36,0.5,6,1,1,0
0,36,0.5,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.55,6,2,2,0
0,36,0.55,6,1,1,0
0,36,0.55,7,1,1,0
0,36,0.56,7,1,1,0
0,36,0.58,7,1,1,0
0,36,0.59,7,2,4,0
1,36,0.6,7,3,7,1
0,36,0.61,7,1,1,0
0,36,0.62,6,2,4,0
0,36,0.64,7,1,1,0
0,36,0.65,7,2,5,0
0,36,0.66,7,1,1,0
0,36,0.68,5,2,2,0
0,36,0.68,7,3,10,0
0,36,0.7,5,1,1,0
0,36,0.71,7,1,4,0
0,36,0.73,7,1,3,0
0,36,0.74,6,3,17,0
0,36,0.76,7,1,1,0
0,36,0.8,7,1,1,0
0,36,0.9,6,1,1,0
0,36,0.5,7,1,2,0
0,36,0.51,7,1,3,0
0,36,0.62,5,1,1,0
0,36,0.63,7,3,4,0
0,36,0.6,7,2,2,0
0,36,0.64,6,1,2,0
0,36,0.71,6,2,5,0
0,36,0.51,7,1,1,0
0,36,0.56,7,1,1,0
1,36,0.66,7,2,6,1
0,36,0.7,7,1,2,0
0,36,0.82,7,2,4,0
0,36,0.83,6,1,1,0
0,36,0.83,7,1,2,0
1,36,0.83,7,3,6,1
0,36,0.84,7,1,2,0
0,36,0.85,6,2,2,0
0,36,0.85,7,1,1,0
0,36,0.88,7,2,2,0
0,36,0.9,7,1,1,0
0,36,0.93,7,1,1,0
1,36,0.5,7,4,4,1
0,36,0.8,7,1,1,0
0,36,0.81,7,1,1,0
1,36,0.9,7,5,7,2
1,36,0.95,7,2,4,1
0,36,0.5,5,2,3,0
1,36,0.5,7,3,8,2
0,36,0.5,7,1,2,0
0,36,0.52,6,1,1,0
0,36,0.52,7,1,1,0
0,36,0.57,7,1,1,0
0,36,0.58,5,1,1,0
0,36,0.58,7,1,1,0
0,36,0.58,7,1,1,0
0,36,0.66,6,1,1,0
0,36,0.66,6,1,1,0
0,36,#VALUE!,7,2,2,0
0,36,0.03,7,1,2,0
0,36,0.35,7,1,1,0
0,36,0.5,7,7,22,0
0,36,0.52,7,1,3,0
0,36,0.53,7,2,2,0
0,36,0.54,7,2,3,0
0,36,0.55,7,1,3,0
0,36,0.56,7,2,2,0
0,36,0.57,7,3,3,0
0,36,0.59,7,1,3,0
1,36,0.6,7,3,6,1
0,36,0.61,7,3,4,0
1,36,0.63,7,4,12,1
0,36,0.64,7,1,2,0
0,36,0.66,7,1,2,0
0,36,0.67,7,2,4,0
1,36,0.68,7,2,5,1
0,36,0.69,7,1,1,0
0,36,0.7,7,1,1,0
0,36,0.71,7,2,3,0
0,36,0.72,7,3,4,0
0,36,0.73,7,1,1,0
0,36,0.74,7,2,4,0
0,36,0.75,7,1,2,0
0,36,0.76,7,1,1,0
0,36,0.78,7,3,5,0
0,36,0.79,7,1,1,0
0,36,0.8,7,1,1,0
0,36,0.81,7,1,2,0
0,36,0.82,7,1,1,0
0,36,0.83,7,1,1,0
0,36,0.86,7,1,2,0
0,36,0.87,7,3,3,0
0,36,0.52,7,1,2,0
0,36,0.69,7,1,1,0
0,36,0.5,6,1,1,0
1,36,0.5,7,2,8,2
0,36,0.59,7,1,1,0
0,36,0.62,7,1,1,0
0,36,0.66,7,3,3,0
0,36,0.68,7,1,1,0
0,36,0.7,7,1,1,0
0,36,0.71,7,1,1,0
0,36,0.72,7,1,1,0
0,36,0.74,7,1,1,0
0,36,0.87,7,1,1,0
0,36,0.62,7,1,1,0
0,36,0.5,7,2,3,0
0,36,0.59,7,1,1,0
0,36,0.6,7,1,1,0
0,36,0.7,7,1,1,0
1,36,0.8,7,2,2,1
0,36,0.87,7,1,1,0
0,36,0.9,7,1,1,0
1,36,0.93,7,4,5,1
0,36,0.95,7,1,3,0
0,36,0.97,7,1,1,0
1,36,1,7,2,2,1
1,36,0.52,7,3,4,1
0,36,0.65,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.75,7,1,1,0
0,36,0.87,7,1,1,0
0,36,0.62,7,1,1,0
0,36,0.8,7,2,2,0
0,36,0.5,4,1,1,0
0,36,0.55,6,1,1,0
1,36,0.61,7,4,14,1
0,36,0.65,6,1,1,0
0,36,0.65,6,1,1,0
0,36,0.65,7,1,1,0
1,36,0.75,7,3,6,1
1,36,0.5,7,6,6,1
0,36,0.53,7,1,1,0
0,36,0.63,7,1,2,0
0,36,0.69,7,2,2,0
0,36,0.79,7,1,1,0
0,36,0.92,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.5,7,1,1,0
0,36,0.52,7,1,1,0
0,36,0.6,7,1,1,0
0,36,0.74,7,1,1,0
0,36,0.5,6,1,1,0
0,36,0.5,7,2,2,0
1,36,0.78,6,2,6,1
0,36,0.5,7,1,1,0
0,36,0.5,7,2,8,0
0,36,0.51,7,1,1,0
0,36,0.52,7,1,1,0
0,36,0.59,7,1,1,0
0,36,0.86,7,1,1,0
0,36,0.51,7,1,1,0
0,36,0.7,6,1,1,0
0,36,0.5,7,2,3,0
0,36,0.51,7,1,1,0
0,36,0.57,7,1,1,0
0,36,0.79,7,1,1,0
0,36,0.81,7,2,2,0
0,36,0.82,7,1,1,0
0,36,0.83,7,1,2,0
0,36,0.5,7,1,1,0
0,36,0.51,7,1,1,0
0,36,0.68,7,1,1,0
0,36,0.5,7,2,4,0
0,37,0.5,7,5,7,0
0,37,0.5,6,1,1,0
0,37,0.5,6,1,1,0
0,37,0.5,7,1,1,0
0,37,0.51,7,1,1,0
0,37,0.5,7,1,1,0
0,37,0.62,7,1,1,0
0,37,0.5,7,3,3,0
0,37,0.52,7,1,1,0
0,37,0.5,7,1,1,0
1,37,0.5,7,2,3,1
0,37,0.52,7,1,1,0
0,37,0.81,7,1,1,0
0,37,0.5,7,3,4,0
0,37,0.66,7,2,3,0
0,37,0.9,7,1,7,0
0,37,0.4,4,1,1,0
0,37,0.5,5,2,2,0
0,37,0.5,6,1,1,0
0,37,0.5,5,2,2,0
0,37,0.5,6,1,2,0
1,37,0.5,7,16,37,8
0,37,0.5,7,1,1,0
0,37,0.51,6,1,1,0
0,37,0.52,5,1,1,0
0,37,0.53,7,2,2,0
0,37,0.55,7,1,1,0
0,37,0.56,7,2,2,0
0,37,0.7,7,1,1,0
0,37,0.84,5,1,1,0
1,37,0.5,7,7,14,1
0,37,0.52,7,1,1,0
0,37,0.53,7,2,2,0
0,37,0.55,7,1,2,0
0,37,0.56,7,1,1,0
0,37,0.58,7,3,4,0
0,37,0.59,7,1,1,0
0,37,0.62,7,1,2,0
0,37,0.64,7,1,1,0
0,37,0.69,7,1,1,0
0,37,0.79,7,1,2,0
0,37,0.96,7,1,1,0
0,37,0.59,7,1,1,0
0,37,0.68,7,1,2,0
0,37,0.7,7,1,1,0
0,37,0.52,7,1,1,0
0,37,0.5,7,1,1,0
0,37,0.5,7,1,1,0
0,37,0.57,7,1,1,0
0,37,0.5,7,1,1,0
0,37,0.51,7,1,1,0
0,37,0.65,5,1,1,0
0,37,0.8,7,1,1,0
0,37,0.5,7,2,2,0
0,37,0.6,7,2,2,0
0,37,0.62,7,1,1,0
0,37,0.74,7,1,1,0
1,37,0.5,7,5,12,2
0,37,0.51,7,1,1,0
0,37,0.8,7,1,1,0
0,37,0.9,7,2,2,0
0,37,0.93,7,1,3,0
0,37,0.5,7,2,3,0
0,37,#VALUE!,7,2,5,0
0,37,0.11,7,1,1,0
0,37,0.3,7,1,1,0
0,37,0.4,7,1,1,0
0,37,0.5,7,6,13,0
0,37,0.51,7,2,6,0
0,37,0.52,7,1,1,0
1,37,0.53,7,2,3,1
0,37,0.54,7,1,1,0
0,37,0.55,7,1,1,0
0,37,0.56,7,2,2,0
1,37,0.57,7,2,2,1
0,37,0.58,7,2,2,0
1,37,0.59,7,2,3,2
0,37,0.62,7,1,1,0
0,37,0.63,7,1,1,0
0,37,0.64,7,1,1,0
0,37,0.65,7,1,1,0
0,37,0.66,7,1,1,0
0,37,0.67,7,1,1,0
0,37,0.68,7,2,2,0
0,37,0.73,7,2,3,0
0,37,0.74,7,1,1,0
0,37,0.79,7,1,1,0
0,37,0.86,7,1,1,0
0,37,0.92,7,1,1,0
0,37,0.69,7,1,1,0
0,37,0.7,5,1,1,0
0,37,0.76,5,1,1,0
0,37,0.59,7,1,1,0
0,37,0.6,7,1,1,0
0,37,0.79,6,1,5,0
0,37,0.5,7,3,3,0
0,37,0.6,7,1,1,0
0,37,0.67,7,1,1,0
0,37,0.7,7,1,1,0
0,37,0.75,7,1,1,0
1,37,0.8,7,4,7,1
1,37,0.95,7,2,4,1
0,37,1,7,1,2,0
0,37,0.5,7,1,1,0
0,37,0.64,7,1,1,0
0,37,0.66,7,1,1,0
0,37,0.65,6,1,1,0
0,37,0.5,6,1,1,0
0,37,0.5,6,1,1,0
0,37,0.5,5,1,1,0
0,37,0.5,7,1,4,0
0,37,0.55,5,1,3,0
0,37,0.5,7,2,3,0
0,37,0.53,7,1,1,0
0,37,0.55,7,1,1,0
0,37,0.59,7,1,2,0
0,37,0.75,7,1,1,0
0,37,0.78,7,1,1,0
0,37,0.5,6,1,1,0
1,37,0.5,7,5,8,2
0,37,0.5,7,1,1,0
0,37,0.54,7,1,1,0
0,37,0.56,7,2,2,0
0,37,0.57,7,1,2,0
0,37,0.62,6,1,1,0
0,37,0.64,7,1,1,0
0,37,0.5,7,2,2,0
0,37,0.5,7,1,1,0
0,37,0.52,7,1,1,0
1,37,0.5,7,6,9,1
0,37,0.82,7,1,1,0
0,37,0.52,7,3,3,0
0,37,0.5,7,5,5,0
0,37,0.6,7,4,5,0
0,37,0.56,7,1,2,0
0,37,0.5,5,2,3,0
0,37,0.5,6,1,2,0
0,37,0.5,5,1,1,0
1,37,0.5,6,4,11,4
1,37,0.5,7,4,17,8
0,37,0.5,7,1,4,0
0,37,0.51,6,1,1,0
0,37,0.51,7,1,1,0
0,37,0.52,7,1,1,0
0,37,0.57,7,1,1,0
0,37,0.61,6,1,1,0
0,37,0.61,7,1,1,0
0,37,0.9,7,1,1,0
0,37,0.5,7,1,2,0
0,37,0.6,7,1,1,0
0,37,0.5,6,1,1,0
1,37,0.5,7,5,12,1
0,37,0.51,7,1,1,0
0,37,0.52,7,1,1,0
0,37,0.53,7,1,2,0
0,37,0.54,7,1,1,0
0,37,0.55,7,1,1,0
1,37,0.57,7,3,3,1
1,37,0.6,7,4,6,1
0,37,0.65,7,1,1,0
0,37,0.69,7,1,1,0
0,37,0.5,7,1,1,0
0,37,0.54,6,1,1,0
0,37,0.54,7,1,1,0
0,37,0.57,5,1,1,0
0,37,0.5,6,1,1,0
0,37,0.56,7,1,1,0
0,37,0.5,7,2,3,0
0,37,0.5,6,1,1,0
0,37,0.5,7,1,2,0
0,37,0.56,7,1,1,0
0,37,0.6,6,1,1,0
0,37,0.6,6,1,1,0
0,37,0.61,7,1,1,0
1,37,0.66,6,3,7,1
0,37,0.95,6,1,1,0
0,38,0.5,7,1,1,0
1,38,0.5,7,2,4,2
0,38,0.62,7,1,1,0
0,38,0.5,7,2,2,0
0,38,0.59,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.5,7,5,7,0
0,38,0.5,6,2,2,0
0,38,0.5,7,4,6,0
0,38,0.51,7,2,2,0
0,38,0.55,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.61,7,1,2,0
0,38,0.72,6,1,1,0
0,38,0.5,7,2,2,0
0,38,0.55,7,1,1,0
0,38,0.75,7,1,1,0
0,38,0.5,7,1,2,0
1,38,0.56,6,2,2,1
0,38,0.65,7,1,2,0
0,38,0.72,7,1,2,0
0,38,0.5,7,1,1,0
0,38,0.75,7,1,1,0
1,38,0.8,7,3,3,1
0,38,0.81,7,3,4,0
0,38,0.5,7,3,5,0
0,38,0.53,7,1,1,0
0,38,0.56,7,1,1,0
1,38,0.57,7,3,3,1
0,38,0.58,7,1,1,0
0,38,0.6,7,1,1,0
0,38,0.84,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.53,7,1,1,0
0,38,0.65,7,1,1,0
0,38,0.66,7,3,3,0
0,38,0.93,7,1,1,0
1,38,0.95,7,3,8,1
0,38,0.6,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.5,7,2,2,0
0,38,0.55,2,1,1,0
0,38,0.5,6,1,1,0
0,38,0.5,6,2,4,0
0,38,0.5,7,2,4,0
0,38,0.5,7,1,1,0
0,38,0.59,7,1,1,0
0,38,0.7,6,1,3,0
0,38,0.76,4,1,4,0
0,38,0.5,7,1,1,0
0,38,0.57,7,1,1,0
0,38,0.65,7,1,1,0
1,38,0.68,7,2,10,2
1,38,0.5,7,5,11,2
0,38,0.53,7,2,3,0
0,38,0.57,6,2,2,0
0,38,0.6,7,1,1,0
0,38,0.65,7,1,1,0
0,38,0.65,7,1,1,0
0,38,0.5,7,1,1,0
0,38,0.5,6,2,3,0
0,38,0.5,7,1,1,0
0,38,0.5,7,5,10,0
0,38,0.5,7,1,1,0
0,38,0.5,7,3,6,0
0,38,0.54,6,1,1,0
0,38,0.5,6,1,1,0
0,38,0.5,7,2,6,0
0,38,0.77,6,1,1,0
0,38,0.5,7,1,1,0
0,39,0.5,7,4,5,0
0,39,0.59,7,1,1,0
0,39,0.5,4,4,5,0
0,39,0.62,7,2,2,0
0,39,0.5,7,2,3,0
0,39,0.51,7,1,1,0
0,39,0.6,7,1,1,0
0,39,0.58,7,2,2,0
0,39,0.74,7,1,1,0
0,39,0.51,7,1,2,0
0,39,0.5,7,1,1,0
0,39,0.61,7,1,1,0
0,39,0.52,7,2,2,0
0,39,0.5,7,2,4,0
0,39,0.54,7,1,1,0
0,39,0.5,4,2,2,0
0,39,0.5,7,5,7,0
0,39,0.5,7,2,2,0
0,39,0.52,7,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,7,1,1,0
0,39,0.5,5,2,2,0
0,39,0.5,6,1,1,0
0,39,0.5,7,1,2,0
0,39,0.5,6,1,1,0
0,39,0.5,7,1,1,0
0,39,0.52,6,1,1,0
0,39,0.62,6,1,1,0
0,39,0.4,7,1,1,0
1,39,0.42,7,2,3,1
1,39,0.5,7,7,19,3
0,39,0.51,7,1,1,0
0,39,0.53,7,1,4,0
1,39,0.54,7,3,4,1
0,39,0.56,7,1,1,0
0,39,0.58,7,1,1,0
0,39,0.59,7,1,2,0
0,39,0.6,7,1,1,0
0,39,0.64,7,1,1,0
0,39,0.74,7,1,1,0
0,39,0.8,7,1,1,0
0,39,0.89,7,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,7,2,4,0
0,39,0.5,7,2,2,0
0,39,0.5,7,1,1,0
0,39,0.53,6,1,1,0
0,39,0.55,6,1,1,0
0,39,0.55,7,3,10,0
0,39,0.56,6,1,1,0
0,39,0.56,7,2,2,0
0,39,0.57,7,2,2,0
0,39,0.57,7,1,1,0
0,39,0.59,6,1,1,0
0,39,0.61,5,1,1,0
0,39,0.62,7,1,1,0
0,39,0.65,7,4,5,0
0,39,0.66,7,1,2,0
0,39,0.67,6,2,3,0
0,39,0.68,7,3,5,0
0,39,0.72,6,4,6,0
0,39,0.72,7,3,3,0
0,39,0.74,6,1,1,0
0,39,0.75,5,2,2,0
1,39,0.76,7,3,3,1
0,39,0.77,7,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,7,1,1,0
0,39,0.51,7,1,1,0
0,39,0.68,7,1,2,0
0,39,0.74,7,1,1,0
0,39,0.77,7,1,2,0
0,39,0.61,7,1,1,0
0,39,0.72,7,1,1,0
0,39,0.5,2,1,1,0
1,39,0.5,7,6,8,2
0,39,0.6,7,1,3,0
1,39,0.66,7,2,4,1
0,39,0.8,7,1,2,0
0,39,0.9,7,2,5,0
1,39,0.93,7,3,10,1
0,39,0.3,7,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,4,1,1,0
0,39,0.5,5,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,5,1,1,0
0,39,0.5,6,2,2,0
1,39,0.5,7,6,24,1
0,39,0.5,6,1,1,0
0,39,0.5,6,1,1,0
0,39,0.5,7,1,1,0
0,39,0.5,7,1,2,0
0,39,0.5,7,1,1,0
0,39,0.51,6,1,1,0
0,39,0.51,6,2,2,0
0,39,0.51,7,3,4,0
0,39,0.51,7,1,1,0
0,39,0.52,6,1,1,0
1,39,0.52,6,3,11,1
0,39,0.53,7,1,1,0
0,39,0.53,7,2,2,0
1,39,0.54,6,3,6,1
0,39,0.55,6,1,1,0
1,39,0.55,7,3,4,2
0,39,0.56,7,1,2,0
0,39,0.58,7,1,1,0
0,39,0.6,7,1,1,0
0,39,0.61,7,1,1,0
0,39,0.62,6,1,1,0
0,39,0.65,6,1,1,0
0,39,0.65,7,1,1,0
0,39,0.68,7,1,1,0
0,39,0.73,7,1,2,0
0,39,0.78,7,1,1,0
1,39,0.52,7,5,18,1
0,39,0.65,7,1,1,0
1,39,0.72,7,3,9,1
0,39,0.73,6,1,1,0
0,39,0.8,7,1,1,0
0,39,#VALUE!,7,1,1,0
0,39,0.03,7,2,2,0
1,39,0.38,7,3,9,1
1,39,0.5,7,11,28,3
0,39,0.51,7,1,3,0
1,39,0.52,7,3,6,1
0,39,0.54,7,1,1,0
0,39,0.55,7,1,1,0
0,39,0.56,7,1,1,0
1,39,0.58,7,4,5,1
0,39,0.59,7,1,1,0
0,39,0.6,7,2,2,0
0,39,0.61,7,1,1,0
0,39,0.62,7,2,2,0
0,39,0.64,7,1,1,0
0,39,0.65,7,1,1,0
0,39,0.68,7,2,2,0
0,39,0.71,7,1,1,0
0,39,0.73,7,1,1,0
1,39,0.78,7,3,3,1
1,39,0.79,7,4,5,1
0,39,0.81,7,1,1,0
0,39,0.85,7,2,2,0
0,39,0.86,7,2,3,0
0,39,0.89,7,1,4,0
0,39,0.9,7,1,1,0
1,39,0.5,7,4,11,2
0,39,0.51,7,2,2,0
0,39,0.52,7,2,2,0
0,39,0.54,7,2,2,0
0,39,0.55,7,2,2,0
0,39,0.58,7,1,2,0
0,39,0.59,7,1,1,0
0,39,0.6,7,1,1,0
0,39,0.61,7,2,2,0
0,39,0.62,7,3,4,0
0,39,0.63,6,1,1,0
0,39,0.64,7,1,1,0
0,39,0.64,7,1,1,0
0,39,0.65,6,2,2,0
0,39,0.67,7,3,4,0
0,39,0.76,5,1,1,0
0,39,0.78,5,1,1,0
0,39,0.5,6,4,4,0
1,39,0.5,7,4,9,1
0,39,0.56,7,1,1,0
1,39,0.53,7,2,4,1
0,39,0.71,7,1,1,0
0,39,0.72,7,1,1,0
0,39,0.74,7,2,3,0
0,39,0.75,5,1,1,0
0,39,0.87,7,1,2,0
0,39,0.66,7,1,1,0
0,39,0.68,7,1,1,0
0,39,0.82,7,1,1,0
1,39,0.5,4,3,4,1
1,39,0.5,7,6,6,1
0,39,0.51,7,1,2,0
0,39,0.62,7,1,1,0
0,39,0.65,7,2,2,0
0,39,0.66,7,1,1,0
0,39,0.67,7,1,1,0
0,39,0.7,7,1,1,0
1,39,0.75,7,3,3,1
0,39,0.76,7,1,1,0
1,39,0.8,7,3,3,1
0,39,0.83,7,3,3,0
0,39,0.93,7,1,8,0
0,39,0.95,7,1,7,0
1,39,1,7,3,6,2
0,39,0.5,6,1,2,0
0,39,0.5,7,4,8,0
0,39,0.52,6,1,1,0
0,39,0.52,7,1,3,0
0,39,0.52,7,1,1,0
0,39,0.55,6,1,1,0
0,39,0.56,7,1,1,0
0,39,0.57,6,1,1,0
0,39,0.57,7,2,3,0
0,39,0.61,7,1,1,0
0,39,0.62,7,2,4,0
0,39,0.63,6,1,1,0
1,39,0.63,7,2,3,1
1,39,0.64,7,6,20,1
0,39,0.65,6,1,1,0
0,39,0.65,6,2,2,0
0,39,0.65,7,1,2,0
0,39,0.66,7,1,1,0
0,39,0.67,6,1,1,0
0,39,0.67,7,3,4,0
0,39,0.69,7,3,4,0
0,39,0.7,6,3,4,0
0,39,0.7,7,3,8,0
0,39,0.72,6,1,1,0
0,39,0.72,7,1,5,0
0,39,0.73,3,1,1,0
0,39,0.73,7,2,2,0
0,39,0.74,6,2,3,0
0,39,0.74,7,2,4,0
0,39,0.75,7,1,1,0
0,39,0.54,7,1,1,0
0,39,0.63,7,1,1,0
0,39,0.65,7,1,4,0
0,39,0.7,7,2,2,0
0,39,0.75,6,2,2,0
1,39,0.75,7,7,27,2
0,39,0.76,6,3,5,0
0,39,0.76,7,1,1,0
0,39,0.78,7,2,5,0
0,39,0.84,7,2,2,0
1,39,0.85,7,4,16,2
0,39,0.86,6,1,2,0
0,39,0.86,7,1,3,0
0,39,0.87,7,2,7,0
0,39,0.87,7,1,4,0
0,39,0.92,7,1,1,0
0,39,0.93,7,1,1,0
0,39,0.6,7,2,2,0
0,39,0.5,7,1,1,0
1,39,0.5,7,4,7,1
0,39,0.51,7,1,1,0
0,39,0.6,7,1,1,0
0,39,0.61,7,2,2,0
0,39,0.62,7,1,1,0
0,39,0.74,7,1,1,0
0,39,0.5,5,1,1,0
0,39,0.55,6,1,1,0
0,39,0.62,6,1,1,0
0,39,0.64,5,1,1,0
0,39,0.65,7,1,2,0
0,39,0.7,7,4,4,0
0,39,0.74,7,1,1,0
0,39,0.8,7,1,1,0
0,39,0.5,7,1,1,0
0,39,0.51,6,1,1,0
0,39,0.52,7,1,1,0
0,39,0.5,6,2,2,0
1,39,0.66,7,3,3,2
1,39,0.5,7,5,10,1
1,39,0.51,7,4,12,2
0,39,0.52,7,2,2,0
0,39,0.53,7,2,2,0
0,39,0.5,6,1,1,0
0,39,0.5,7,2,2,0
0,39,0.5,6,4,6,0
1,39,0.5,6,4,4,4
0,39,0.5,5,1,1,0
0,39,0.5,5,2,2,0
0,39,0.5,6,3,3,0
1,39,0.5,6,12,27,4
1,39,0.5,7,12,32,3
